Store,DayOfWeek,Sales,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Week,PerCentDiseaseAffInWeek,AvgSalesPerStore,AvgCustomersPerStore,MedSalesPerStore,MedCustomersPerStore,AvgCustSpentInStore,LastWeekSalesPerStore,LastWeekCustomersPerStore
931,3,3574,0,0,1,0,2,1480,9,2011,1,1,2012,2,2013,1,1,45,3588.838857,441.7017143,3552,435,8.125028138,30043,3323
930,3,7798,0,0,1,0,0,70,0,0,0,0,0,0,2013,1,1,45,7150.157895,1170.700899,6987,1139,6.107587261,39151,5604
929,3,5011,0,0,1,0,2,4820,9,2013,0,0,0,0,2013,1,1,45,5815.345663,711.1581633,5624.5,711.5,8.177288772,34970,3551
928,3,5670,0,0,1,3,2,1090,0,0,1,31,2013,1,2013,1,1,45,8014.682927,692.6123235,7592,678,11.57167243,54000,3914
927,3,5737,0,0,1,0,0,480,0,0,0,0,0,0,2013,1,1,45,6562.111543,872.536965,6042,843,7.52072612,37032,4503
926,3,4932,0,0,1,3,2,5150,3,2011,1,13,2010,2,2013,1,1,45,7260.587933,542.6302953,7040,535,13.38035859,47880,3144
940,3,5675,0,0,1,3,2,6470,9,2012,0,0,0,0,2013,1,1,45,7252.592308,743.0179487,6857.5,727,9.760992073,46107,4160
925,3,5763,0,0,1,2,0,470,3,2007,1,1,2012,2,2013,1,1,45,6702.427083,1200.436198,6541.5,1158,5.583326373,43853,6708
923,3,5299,0,0,1,0,0,280,9,2008,0,0,0,0,2013,1,1,45,5315.344388,640.0956633,5227.5,640,8.303984377,27828,3323
922,3,6349,0,0,1,3,0,2110,3,2006,0,0,0,0,2013,1,1,45,7405.846452,713.4245161,7327,706,10.38070081,40159,3527
921,3,12383,0,0,1,0,0,840,9,2006,0,0,0,0,2013,1,1,45,9473.894872,1094.59359,9691.5,1162.5,8.655171162,45573,4859
920,3,4481,0,0,1,0,0,850,2,2012,1,40,2014,2,2013,1,1,45,5764.196141,581.6848875,5631,574.5,9.909482377,39028,3368
919,3,5545,0,0,1,0,0,2620,0,0,1,45,2009,1,2013,1,1,45,5536.381643,676.6489533,5344,687,8.182058977,38328,4038
918,3,4471,0,0,1,0,2,18710,4,2015,0,0,0,0,2013,1,1,45,5187.271795,552.9435897,5159.5,571.5,9.381195281,31609,2885
917,3,6360,0,0,1,0,0,7240,2,2010,0,0,0,0,2013,1,1,45,6702.944801,741.2862644,6504,747,9.042316204,39349,3892
916,3,5150,0,0,1,0,0,90,11,2012,0,0,0,0,2013,1,1,45,5382.226804,704.556701,5260,694,7.639167715,31133,3725
915,3,6461,0,0,1,3,2,650,3,2013,1,40,2014,2,2013,1,1,45,6338.107717,513.681672,6128,496,12.33859034,40384,2749
914,3,9435,0,0,1,2,2,2640,4,2011,1,22,2012,3,2013,1,1,45,9506.707908,1133.428571,9263.5,1146,8.387566846,54204,5522
913,3,7994,0,0,1,0,0,280,0,0,0,0,0,0,2013,1,1,45,8892.161082,1162.458763,8506.5,1140.5,7.649442171,58462,6644
912,3,5392,0,0,1,2,2,3100,5,2010,0,0,0,0,2013,1,1,45,5765.979592,758.6454082,5605.5,734,7.600361816,33343,3884
911,3,9469,0,0,1,0,2,16490,0,0,0,0,0,0,2013,1,1,45,9884.908163,909.4209184,9494,890,10.86945326,56945,4554
910,3,4758,0,0,1,3,2,12480,0,0,1,1,2013,2,2013,1,1,45,5708.80641,573.5705128,5417.5,557,9.953103032,37340,3141
924,3,3711,0,0,1,0,0,6420,4,2011,1,1,2012,2,2013,1,1,45,4752.883184,450.1450578,4527,453,10.55855907,26198,2242
941,3,4179,0,0,1,0,0,1200,12,2011,1,31,2013,2,2013,1,1,45,5030.638264,554.0948553,4645.5,539,9.079019983,34493,3276
942,3,3941,0,0,1,3,2,6860,0,0,1,18,2011,2,2013,1,1,45,6058.364917,470.4174136,5922,467,12.87870037,40338,2627
943,3,5630,0,0,1,3,2,18020,0,0,0,0,0,0,2013,1,1,45,6969.183569,605.8241335,6743,588,11.50364138,38659,3085
974,3,11397,0,0,1,0,0,150,3,2011,1,40,2014,2,2013,1,1,45,11540.95498,1561.421222,11199.5,1564.5,7.391314286,73273,8628
973,3,3830,0,0,1,3,2,330,0,0,1,28,2012,2,2013,1,1,45,6440.985879,789.872914,6046,769,8.154458477,40703,4270
972,3,2947,0,0,1,0,0,14960,0,0,0,0,0,0,2013,1,1,45,3422.545584,387.8034188,3295.5,392,8.825465218,22247,2174
971,3,7702,0,0,1,2,0,1140,5,2011,1,14,2012,3,2013,1,1,45,8280.818653,986.6049223,7971.5,973,8.393246847,55347,5634
970,3,3240,0,0,1,0,0,910,12,2014,1,37,2009,2,2013,1,1,45,3295.742638,400.1690141,3330,427,8.235876646,14986,1774
969,3,1949,0,0,1,0,2,600,11,1999,1,10,2013,2,2013,1,1,45,3503.466225,599.1337748,3393,603,5.847552537,25743,3871
968,3,7031,0,0,1,2,0,1190,0,0,0,0,0,0,2013,1,1,45,7191.976923,875.9666667,7167,890.5,8.210331736,41760,4535
967,3,9898,0,0,1,0,2,3560,9,2013,1,36,2013,2,2013,1,1,45,8641.172015,923.3247754,8373,922,9.358756795,46384,4164
966,3,4662,0,0,1,0,0,760,2,2008,0,0,0,0,2013,1,1,45,4818.078306,610.2567394,4712,615,7.895166074,26360,3021
965,3,8972,0,0,1,0,2,110,0,0,0,0,0,0,2013,1,1,45,8484.763124,905.4852753,7824,866,9.370404308,51140,4806
964,3,8837,0,0,1,0,0,270,0,0,1,5,2013,1,2013,1,1,45,9740.162127,1393.983139,9462,1383,6.987288337,59148,7337
963,3,9532,0,0,1,0,2,23620,11,2013,0,0,0,0,2013,1,1,45,10720.64479,1013.671815,10215,1028,10.57605098,76620,6176
962,3,4972,0,0,1,2,0,260,0,0,0,0,0,0,2013,1,1,45,6690.614883,908.7480418,6114,862.5,7.36245315,40013,4719
961,3,6664,0,0,1,3,2,9430,0,0,0,0,0,0,2013,1,1,45,6521.935815,688.8356868,6224,669,9.468057391,37586,3457
960,3,5024,0,0,1,3,0,8990,0,0,1,31,2009,1,2013,1,1,45,6723.600512,553.0614597,6406,545,12.15705849,46499,3241
959,3,7316,0,0,1,0,2,1060,12,2005,0,0,0,0,2013,1,1,45,7051.434949,744.5956633,6987,761.5,9.470153127,43660,4117
958,3,5826,0,0,1,0,0,440,11,2013,0,0,0,0,2013,1,1,45,4244.432398,562.7321429,4172.5,563,7.5425448,20161,2575
944,3,9470,0,0,1,2,0,1670,7,2015,0,0,0,0,2013,1,1,45,7930.507653,1229.524235,7550.5,1177.5,6.450062088,46656,6733
945,3,3854,0,0,1,0,2,12480,3,2011,0,0,0,0,2013,1,1,45,4374.955357,530.8864796,4273,544,8.24084908,24419,2530
946,3,3908,0,0,1,0,0,2220,12,2011,1,14,2015,2,2013,1,1,45,4203.427471,532.6367137,4026,536,7.89173439,26462,2892
947,3,7934,0,0,1,0,0,460,3,2014,1,13,2010,2,2013,1,1,45,8392.398184,1140.297017,8343,1133,7.359835254,46728,5959
949,3,5145,0,0,1,0,0,870,3,2006,0,0,0,0,2013,1,1,45,5350.006378,496.9119898,4980.5,479.5,10.76650692,34263,2803
909,3,9220,0,0,1,0,2,1680,0,0,1,45,2009,1,2013,1,1,45,10646.12231,1017.919008,9886,985,10.45871256,71724,5896
950,3,5268,0,0,1,0,0,8460,11,1994,0,0,0,0,2013,1,1,45,5742.317419,562.3135484,5436,560,10.21194925,40980,3368
952,3,7049,0,0,1,3,2,6300,10,2013,0,0,0,0,2013,1,1,45,6568.048232,530.2202572,6470.5,523,12.38739588,34023,2671
953,3,5272,0,0,1,0,0,19830,4,2006,1,22,2011,3,2013,1,1,45,5323.455243,542.5946292,5244,565,9.811109357,34019,3000
954,3,6470,0,0,1,0,0,390,2,2013,1,10,2014,2,2013,1,1,45,6966.04878,905.3979461,6557,891,7.693908309,38908,4422
955,3,2942,0,0,1,3,2,1690,7,2009,1,36,2013,3,2013,1,1,45,4719.549422,456.7021823,4526,453,10.33397607,30147,2471
956,3,4072,0,0,1,0,0,2330,10,2014,1,18,2011,1,2013,1,1,45,3855.912371,496.2860825,3638.5,497.5,7.769535571,19440,2333
957,3,6854,0,0,1,3,2,1420,11,2012,0,0,0,0,2013,1,1,45,7898.885204,850.6683673,7459,841.5,9.285504795,50705,4760
951,3,5399,0,0,1,3,2,710,0,0,1,40,2011,2,2013,1,1,45,7776.979461,718.8331194,7572,704,10.81889419,45191,3622
908,3,3564,0,0,1,0,0,1980,7,2010,1,37,2009,2,2013,1,1,45,4234.827145,363.0742638,3920,360,11.66380426,26779,2025
907,3,5314,0,0,1,0,2,250,0,0,0,0,0,0,2013,1,1,45,6270.749679,829.3286264,6095,818,7.561236257,38114,4581
906,3,10706,0,0,1,0,0,90,7,2010,0,0,0,0,2013,1,1,45,10929.28937,1270.84507,10407,1236,8.600017128,63713,6573
870,3,6858,0,0,1,0,0,780,4,2009,0,0,0,0,2013,1,1,45,6929.204663,868.5608808,6872,893,7.977799618,37530,4512
869,3,4952,0,0,1,2,0,230,10,2001,1,14,2011,2,2013,1,1,45,5973.307692,870.0846154,5526,851.5,6.865203207,38346,4826
868,3,9741,0,0,1,3,2,1360,8,2005,1,10,2014,2,2013,1,1,45,9578.299616,652.1075544,9431,642,14.6882206,55686,3401
867,3,3815,0,0,1,3,2,21810,9,2012,0,0,0,0,2013,1,1,45,4329.221591,410.0977273,4325,416,10.5565608,33357,2839
866,3,5285,0,0,1,3,0,9680,0,0,1,5,2013,1,2013,1,1,45,6873.391805,486.0038412,6744,476,14.14266971,44820,2766
865,3,5448,0,0,1,3,2,2640,0,0,0,0,0,0,2013,1,1,45,7566.584082,637.1604621,7517,631,11.87547648,43209,3279
864,3,4147,0,0,1,0,0,1020,10,2012,1,45,2009,1,2013,1,1,45,4268.436293,587.967825,4245,612,7.259642641,30346,3610
863,3,8279,0,0,1,0,2,21370,11,2010,0,0,0,0,2013,1,1,45,7707.847802,918.7023675,7872,973,8.389929181,55390,5849
862,3,9073,0,0,1,0,2,2840,3,2010,1,14,2011,2,2013,1,1,45,8565.133929,1118.145408,8314.5,1127,7.660125299,50083,5416
861,3,2320,0,0,1,2,2,740,0,0,1,14,2013,3,2013,1,1,45,3500.349476,509.552356,3421,509.5,6.8694599,24527,3099
860,3,4379,0,0,1,2,2,5980,2,2010,0,0,0,0,2013,1,1,45,5781.33376,732.0485934,5610.5,716,7.897472671,39566,4217
859,3,8222,0,0,1,2,0,21770,7,2015,0,0,0,0,2013,1,1,45,7503.749196,726.2524116,7317,715.5,10.33215047,46666,4283
858,3,4471,0,0,1,0,0,3370,12,2008,1,40,2014,2,2013,1,1,45,4755.604502,418.0996785,4604.5,413,11.37433188,31374,2577
857,3,7359,0,0,1,2,0,6270,8,2005,1,23,2014,3,2013,1,1,45,7446.322663,922.9833547,7285,893,8.067667337,49943,5214
856,3,7073,0,0,1,0,0,3020,2,2010,0,0,0,0,2013,1,1,45,7142.380102,957.8864796,6829,937,7.456395151,42755,5061
855,3,4984,0,0,1,0,0,3440,0,0,1,45,2009,1,2013,1,1,45,5762.671815,614.3603604,5438,609,9.379953829,43141,3882
854,3,5562,0,0,1,2,0,4770,0,0,1,13,2010,2,2013,1,1,45,6577.14359,680.7346154,6417.5,660.5,9.661832146,32550,2999
840,3,7654,0,0,1,0,0,1070,9,2009,0,0,0,0,2013,1,1,45,7319.020408,1055.835459,7347,1092,6.931970644,40422,5193
841,3,3038,0,0,1,0,0,27650,8,2004,0,0,0,0,2013,1,1,45,2972.608974,412.1730769,2907,431.5,7.212040623,15720,2147
842,3,20355,0,0,1,3,2,1200,11,2007,0,0,0,0,2013,1,1,45,18025.5365,1123.831919,18090,1127,16.03935269,87900,4989
843,3,9877,0,0,1,2,0,60,4,2006,0,0,0,0,2013,1,1,45,9468.706633,1116.244898,9254,1088.5,8.482642698,52336,5383
844,3,3977,0,0,1,0,0,2030,9,2012,1,18,2011,1,2013,1,1,45,4178.712452,454.2284981,3976,459,9.199582302,26517,2427
845,3,3224,0,0,1,3,0,7860,11,2005,1,14,2011,2,2013,1,1,45,4828.561856,357.9072165,4784.5,353,13.49109946,28245,1867
871,3,4850,0,0,1,3,2,10620,0,0,0,0,0,0,2013,1,1,45,6260.498079,479.6299616,6014,459,13.05276688,41467,2786
846,3,6954,0,0,1,0,2,8860,4,2004,1,37,2009,2,2013,1,1,45,9224.637997,864.6200257,8727,859,10.66900803,57429,4545
848,3,5048,0,0,1,0,2,370,7,2007,1,14,2011,2,2013,1,1,45,6630.602883,753.1743119,6168,727,8.803543587,49599,4715
849,3,7102,0,0,1,2,2,5000,0,0,0,0,0,0,2013,1,1,45,8155.218112,889.1390306,7941.5,872.5,9.172039278,51642,4835
850,3,4612,0,0,1,3,0,1120,5,2007,1,31,2013,2,2013,1,1,45,6201.78886,653.0556995,5872.5,637,9.496569535,37325,3307
851,3,4959,0,0,1,3,2,2330,0,0,1,49,2014,3,2013,1,1,45,5453.463023,469.6961415,5304,459,11.61061917,31307,2428
852,3,4586,0,0,1,2,0,940,4,2004,1,14,2011,2,2013,1,1,45,4606.513444,583.9308579,4486,592,7.888799474,27856,3043
853,3,9796,0,0,1,0,0,14040,0,0,0,0,0,0,2013,1,1,45,9243.104247,1020.250965,8757,1000,9.059637836,63215,6335
847,3,7011,0,0,1,2,2,190,0,0,1,31,2013,1,2013,1,1,45,7111.761598,1010.753866,6870.5,988.5,7.036096361,41782,5026
975,3,7251,0,0,1,0,2,9630,0,0,1,14,2011,2,2013,1,1,45,7715.736842,743.8331194,7417,738,10.37294071,44145,3721
872,3,6810,0,0,1,0,2,3860,9,2014,1,23,2015,3,2013,1,1,45,8536.406932,821.7252888,8238,819,10.38839506,42893,3511
874,3,3806,0,0,1,0,0,3210,0,0,0,0,0,0,2013,1,1,45,4583.692602,509.7678571,4430.5,500,8.991725425,27124,2676
905,3,10433,0,0,1,0,0,90,6,2014,0,0,0,0,2013,1,1,45,8530.251605,1267.450578,8170,1242,6.730243968,37784,5338
904,3,4500,0,0,1,3,2,570,7,2013,1,14,2011,2,2013,1,1,45,6016.757235,513.988746,5936.5,505,11.70600968,36269,2758
903,3,12015,0,0,1,3,2,7290,9,2014,0,0,0,0,2013,1,1,45,11737.74598,817.7765273,11528,808,14.35324393,70368,4579
902,3,4969,0,0,1,0,0,310,5,2015,1,40,2014,2,2013,1,1,45,4886.471061,628.9405145,4791.5,628,7.769369199,23208,2860
901,3,6772,0,0,1,0,2,3170,4,2014,0,0,0,0,2013,1,1,45,7231.042092,638.7066327,6945.5,635,11.3213825,39550,3122
900,3,5803,0,0,1,0,0,3920,4,2005,1,40,2014,2,2013,1,1,45,5844.512862,549.0257235,5633,540.5,10.64524413,38715,3292
899,3,4279,0,0,1,3,0,2590,0,0,1,13,2010,2,2013,1,1,45,5268.315385,562.5115385,5115,576,9.3657019,32410,3019
898,3,6536,0,0,1,0,0,18540,0,0,0,0,0,0,2013,1,1,45,6615.434783,710.9194373,6585.5,745,9.305463369,43962,4143
897,3,2581,0,0,1,2,2,3290,1,2007,1,5,2013,1,2013,1,1,45,3492.94473,345.6105398,3267.5,330,10.10659204,19425,1879
896,3,6677,0,0,1,0,2,170,9,2012,0,0,0,0,2013,1,1,45,6937.665816,1087.744898,6662.5,1057,6.378026529,40577,5725
895,3,8047,0,0,1,0,2,4150,0,0,0,0,0,0,2013,1,1,45,9329.359073,881.7207207,9044,868,10.58085497,63706,5126
894,3,7927,0,0,1,0,0,190,11,2012,0,0,0,0,2013,1,1,45,8468.479896,1034.712062,7878,1016,8.184383081,52458,5418
893,3,6833,0,0,1,0,0,130,0,0,1,1,2013,2,2013,1,1,45,6396.590032,827.8536977,6143.5,808,7.726715541,37164,4279
892,3,7403,0,0,1,0,0,19370,4,2002,0,0,0,0,2013,1,1,45,7599.162821,780.0474359,7609,807,9.741923979,46493,4286
891,3,8145,0,0,1,0,2,350,0,0,1,31,2013,1,2013,1,1,45,7976.407216,1097.460052,7625.5,1065,7.268061562,45522,5260
890,3,3878,0,0,1,0,0,4450,0,0,1,14,2011,2,2013,1,1,45,5729.583601,444.6768489,5457.5,434,12.8848255,39503,2699
889,3,3996,0,0,1,3,0,18670,12,2005,0,0,0,0,2013,1,1,45,4144.437179,452.9538462,4098,460.5,9.149800172,27372,2527
875,3,4658,0,0,1,3,0,5070,11,2007,1,18,2015,1,2013,1,1,45,5061.662388,470.2310655,4885,460,10.76420245,29932,2336
876,3,8596,0,0,1,0,0,21790,4,2005,1,18,2015,1,2013,1,1,45,9205.248366,1016.147712,9039,1059,9.058966776,40429,3674
877,3,7170,0,0,1,0,2,29190,0,0,0,0,0,0,2013,1,1,45,6331.502481,873.4937965,6079,864,7.248480191,39501,4802
878,3,7953,0,0,1,3,2,1100,12,2014,0,0,0,0,2013,1,1,45,8720.084615,795.7294872,8333,784.5,10.95860434,53011,4292
879,3,3077,0,0,1,3,0,2325,0,0,1,5,2013,1,2013,1,1,45,3762.983923,347.3263666,3585.5,336,10.83414415,28194,2070
880,3,6735,0,0,1,0,2,4570,0,0,0,0,0,0,2013,1,1,45,7507.059202,790.2548263,7220,784,9.499542366,53771,4773
873,3,4084,0,0,1,0,0,2040,11,2008,0,0,0,0,2013,1,1,45,3833.344872,456.2564103,3837.5,469,8.40173373,20126,2174
881,3,4011,0,0,1,0,0,180,3,2008,1,31,2013,1,2013,1,1,45,4203.016688,620.4056483,3857,603,6.77462673,27434,3329
883,3,5323,0,0,1,0,0,3200,6,2005,0,0,0,0,2013,1,1,45,4768.650834,502.6174583,4714,517,9.487634693,25232,2471
884,3,4796,0,0,1,3,2,7550,0,0,0,0,0,0,2013,1,1,45,5536.909968,530.0691318,5179.5,511.5,10.44563744,39827,3412
885,3,4198,0,0,1,0,0,480,12,2005,0,0,0,0,2013,1,1,45,5458.675258,729.2448454,5491,732,7.485380654,30873,3804
886,3,6028,0,0,1,0,2,12430,10,2004,0,0,0,0,2013,1,1,45,6442.724005,609.0012837,6246,615,10.57916326,38148,3236
887,3,6160,0,0,1,3,0,19700,0,0,1,37,2009,2,2013,1,1,45,6896.303502,577.8767834,6489,555,11.93386497,43545,3232
888,3,6653,0,0,1,3,0,4450,6,2012,1,35,2012,3,2013,1,1,45,7998.741071,743.4094388,7752,730.5,10.75953661,51178,4026
882,3,10037,0,0,1,0,0,30,4,2013,0,0,0,0,2013,1,1,45,6615.955729,843.4388021,6229,803,7.844025806,34458,4035
976,3,6670,0,0,1,0,0,4180,0,0,0,0,0,0,2013,1,1,45,6974.96534,717.7394095,6609,709,9.717963439,41577,3815
977,3,3021,0,0,1,0,0,520,9,2005,1,13,2010,2,2013,1,1,45,4774.142857,510.5810594,4079,482,9.350411202,31133,2892
978,3,7595,0,0,1,2,2,3890,0,0,0,0,0,0,2013,1,1,45,7213.574359,971.5769231,6852.5,945,7.424604463,43350,5107
1079,3,7566,0,0,1,0,0,16680,0,0,1,37,2009,2,2013,1,1,45,8685.31242,689.3265045,7989,669,12.59970763,52791,3844
1078,3,4231,0,0,1,3,2,670,0,0,1,40,2011,2,2013,1,1,45,6808.079794,523.6293436,6115,498,13.00171558,53168,3506
1077,3,4704,0,0,1,0,0,3750,11,2001,1,35,2010,3,2013,1,1,45,4489.767651,495.9396662,4317,496,9.053052128,26968,2672
1076,3,3459,0,0,1,0,2,90,0,0,1,1,2013,2,2013,1,1,45,3620.025674,545.449294,3432,538,6.636777633,20843,2754
1075,3,12956,0,0,1,0,2,1410,10,2013,0,0,0,0,2013,1,1,45,11485.38903,1092.760204,11312,1088,10.5104386,57918,5158
1074,3,3260,0,0,1,2,2,3330,10,2001,1,14,2011,2,2013,1,1,45,5146.24359,555.6076923,4892,544,9.262369224,34220,3151
1073,3,6613,0,0,1,0,2,1710,0,0,1,44,2012,2,2013,1,1,45,7276.792041,918.2631579,6920,911,7.924517039,38709,4431
1072,3,6443,0,0,1,0,2,5380,8,2015,1,5,2010,1,2013,1,1,45,6821.911425,642.0731707,6705,655,10.62481931,43505,3540
1071,3,6019,0,0,1,0,0,820,3,2012,1,35,2012,3,2013,1,1,45,6027.225765,728.619898,5893.5,728,8.2721125,33844,3569
1070,3,6375,0,0,1,2,2,400,10,2008,0,0,0,0,2013,1,1,45,7034.711735,867.9528061,6836,852.5,8.104947279,47679,4924
1069,3,5685,0,0,1,0,2,18050,0,0,1,14,2011,2,2013,1,1,45,6305.269821,794.702046,5949.5,766.5,7.9341306,41784,4511
1068,3,3185,0,0,1,3,2,5010,0,0,1,5,2013,2,2013,1,1,45,4441.53668,309.5444015,4287,303,14.34862546,29602,1813
1067,3,5474,0,0,1,3,2,12020,7,2009,0,0,0,0,2013,1,1,45,5756.186495,490.3729904,5558,480,11.73838406,36649,2900
1066,3,10939,0,0,1,0,0,3350,0,0,0,0,0,0,2013,1,1,45,11073.91913,1125.926829,10732,1103,9.835380807,50915,4863
1065,3,5012,0,0,1,0,0,1290,0,0,1,35,2011,3,2013,1,1,45,4198.162379,485.2636656,4131,499,8.651301709,27601,2872
1064,3,8964,0,0,1,0,2,420,0,0,0,0,0,0,2013,1,1,45,9455.578947,1067.858793,8970,1038,8.854709074,55227,5459
1063,3,3500,0,0,1,0,2,6250,0,0,0,0,0,0,2013,1,1,45,4271.28699,530.9451531,4015,518.5,8.044685906,25893,2761
1049,3,3633,0,0,1,0,0,370,7,2012,1,14,2011,2,2013,1,1,45,3985.379421,636.2572347,3776,631,6.263786412,24816,3607
1050,3,6350,0,0,1,3,2,13170,8,2014,1,9,2011,3,2013,1,1,45,7389.514725,517.7234315,7103,504,14.27309307,44691,2792
1051,3,4834,0,0,1,2,0,200,7,1998,1,1,2012,2,2013,1,1,45,7490.758486,1006.344648,7206,996.5,7.443531899,53476,5902
1052,3,7238,0,0,1,0,2,5080,0,0,1,31,2013,1,2013,1,1,45,7269.395379,756.0770218,6921,743,9.614622808,44948,3936
1053,3,7750,0,0,1,0,0,1710,7,2015,0,0,0,0,2013,1,1,45,8932.307398,1009.772959,8289.5,969,8.845857197,51238,5144
1054,3,5755,0,0,1,0,2,13190,0,0,1,45,2013,1,2013,1,1,45,6034.232143,616.9757653,5803,621.5,9.780339005,39001,3254
1080,3,12755,0,0,1,0,0,2410,0,0,1,40,2014,2,2013,1,1,45,10190.76527,841.5305466,9980.5,831,12.10979841,62469,4711
1055,3,7397,0,0,1,2,0,1980,4,2009,0,0,0,0,2013,1,1,45,7914.59387,990.4061303,7710,970,7.991260987,45112,5103
1057,3,4569,0,0,1,3,2,3230,11,2011,0,0,0,0,2013,1,1,45,6423.996173,640.4119898,6340,643,10.0310367,34213,3009
1058,3,5742,0,0,1,0,2,180,0,0,1,35,2010,3,2013,1,1,45,7263.338896,700.9101412,7015,693,10.36272479,43552,3682
1059,3,7222,0,0,1,2,0,3380,4,2013,0,0,0,0,2013,1,1,45,8424.552296,1153.751276,8216.5,1138,7.301879075,52880,6129
1060,3,6650,0,0,1,0,2,3430,0,0,1,31,2013,1,2013,1,1,45,7327.313222,848.1065469,6980,823,8.639614031,45196,4269
1061,3,5866,0,0,1,3,2,8110,0,0,0,0,0,0,2013,1,1,45,7378.339768,554.7310167,7156,544,13.30075216,50432,3346
1062,3,6096,0,0,1,3,0,190,9,2012,1,40,2012,1,2013,1,1,45,6405.980745,592.4287548,6081,571,10.81308207,40611,3259
1056,3,2267,0,0,1,3,2,5350,0,0,1,40,2012,2,2013,1,1,45,3877.298555,369.8362761,3688,362,10.48382435,30257,2501
1048,3,5125,0,0,1,3,2,1860,9,2012,1,40,2012,2,2013,1,1,45,6887.168582,531.5823755,6559,514,12.95597616,48804,3201
1082,3,7367,0,0,1,2,0,440,4,2002,0,0,0,0,2013,1,1,45,7044.787179,1034.696154,6592,1001,6.808556457,41664,5423
1084,3,5296,0,0,1,0,0,190,0,0,1,13,2010,2,2013,1,1,45,6271.369565,807.9590793,6015,791,7.761989098,37091,4150
558,3,2463,0,0,1,0,0,3000,2,2010,0,0,0,0,2013,1,1,45,3241.524235,453.0293367,3145.5,447,7.155219258,19492,2407
1114,3,20642,0,0,1,0,2,870,0,0,0,0,0,0,2013,1,1,45,19593.39782,3061.146646,19674,3094,6.400672716,24395,3251
1113,3,6218,0,0,1,0,2,9260,0,0,0,0,0,0,2013,1,1,45,6627.859694,717.0293367,6354.5,700,9.243498633,35470,3293
1112,3,10797,0,0,1,2,2,1880,4,2006,0,0,0,0,2013,1,1,45,10198.4749,836.6190476,9405,798,12.19010604,52423,3863
1111,3,5097,0,0,1,0,0,1900,6,2014,1,31,2013,2,2013,1,1,45,5251.702182,451.7111682,5028,453,11.6262394,30428,2272
1110,3,4126,0,0,1,2,2,900,9,2010,0,0,0,0,2013,1,1,45,4531.9106,540.1762452,4222,528,8.389688811,27300,2849
1109,3,4576,0,0,1,2,0,3490,4,2011,1,22,2012,2,2013,1,1,45,4927.20418,452.3376206,4568.5,444.5,10.89275788,31555,2646
1108,3,6220,0,0,1,0,0,540,4,2004,0,0,0,0,2013,1,1,45,5746.921795,590.2666667,5401,602,9.736144898,39019,3348
1107,3,3955,0,0,1,0,0,1400,6,2012,1,13,2010,2,2013,1,1,45,6231.720706,668.5313002,5719,649,9.321509262,46553,3932
1106,3,5099,0,0,1,0,2,5330,9,2011,1,31,2013,2,2013,1,1,45,4894.095663,557.6135204,4825,572.5,8.77685975,30076,2969
1105,3,2814,0,0,1,2,2,330,11,2008,1,5,2013,1,2013,1,1,45,4564.572529,510.0359435,4155,482,8.949511474,32970,3148
1104,3,4161,0,0,1,3,0,260,2,2012,1,14,2011,2,2013,1,1,45,5461.434084,431.2138264,5452,432,12.66525735,32129,2348
1103,3,3154,0,0,1,3,2,1340,10,2006,1,5,2013,1,2013,1,1,45,5019.544174,385.6645327,4782,375,13.01531188,39534,2561
1102,3,6676,0,0,1,0,0,850,11,2012,1,40,2014,2,2013,1,1,45,6999.988746,706.477492,6823.5,693.5,9.908296903,40534,3709
1101,3,8587,0,0,1,3,2,4060,9,2012,0,0,0,0,2013,1,1,45,9972.266582,988.4502551,9423,964,10.08878953,62404,5173
1100,3,4343,0,0,1,0,0,540,0,0,1,14,2011,2,2013,1,1,45,5419.211964,669.0507152,4900,654,8.099852284,32264,3460
1099,3,11883,0,0,1,0,2,200,4,2013,1,14,2013,2,2013,1,1,45,7743.111982,979.9496081,7552,965,7.901540976,53447,6139
1085,3,7323,0,0,1,2,0,4030,2,2015,0,0,0,0,2013,1,1,45,7567.233418,760.3201531,7327,761.5,9.952693465,42527,3955
1086,3,9308,0,0,1,0,0,180,11,2013,1,18,2011,1,2013,1,1,45,7677.409731,839.134443,7152,797,9.149201055,42102,4132
1087,3,5839,0,0,1,3,2,2210,11,2011,0,0,0,0,2013,1,1,45,6282.202806,615.4808673,6077.5,602,10.20698309,39232,3304
1088,3,4731,0,0,1,0,0,4300,3,2009,1,27,2013,2,2013,1,1,45,5084.703466,485.1476252,4874,491,10.48073453,30615,2565
1089,3,9048,0,0,1,3,0,5220,5,2009,0,0,0,0,2013,1,1,45,10160.76123,1002.575096,9914,989,10.1346635,59089,5078
1090,3,5642,0,0,1,0,0,330,0,0,1,14,2011,2,2013,1,1,45,6453.071795,785.6602564,6333.5,810,8.213565268,40950,4495
1083,3,3541,0,0,1,3,2,11540,0,0,1,5,2013,1,2013,1,1,45,5146.368758,360.6504481,5025,359,14.2696863,33865,2013
1091,3,6448,0,0,1,0,2,9990,0,0,0,0,0,0,2013,1,1,45,8276.345663,697.1913265,7830,674,11.87098196,51173,3767
